time,p_u,t_u,rh_u,rh_u_cor,qh_u,wspd_u,wdir_u,dsr,dsr_cor,usr,usr_cor,albedo,dlr,ulr,cc,t_surf,dlhf_u,dshf_u,z_boom_u,z_stake,z_pt,z_pt_cor,precip_u,precip_u_cor,t_i_1,t_i_2,t_i_3,t_i_4,t_i_5,t_i_6,t_i_7,t_i_8,tilt_x,tilt_y,rot,gps_lat,gps_lon,gps_alt,gps_time,gps_geoid,gps_hdop,gps_numsat,gps_q,batt_v,batt_v_ini,batt_v_ss,fan_dc_u,freq_vw,t_log,t_rad
2021-04-19,793.1292,-31.8667,73.2675,100.0,0.2568,2.8093,155.95,87.3342,168.6434,160.9865,161.337,,153.6234,184.8104,0.5602,-33.9347,1.6903,23.8955,1.1433,1.0838,,,,,,,,,,,,,-6.2454,4.2215,,77.181796,61.115798,1886.75,145646.25,,0.77,,,12.51,,,111.95,,,-31.9642
2021-04-20,791.2417,-32.1208,72.7296,100.0,0.2649,5.5708,155.6833,83.7085,170.905,163.2263,163.6524,,141.6739,184.368,0.427,-34.0278,2.5904,32.0452,1.1084,1.0825,,,,,,,,,,,,,-6.0513,4.343,,77.181796,61.115794,1891.0,145646.0,,0.75,,,12.53,,,114.58,,,-31.9912
2021-04-21,794.7667,-27.1596,75.6254,100.0,0.4278,7.2426,165.8667,68.6619,151.05,144.7768,144.7768,,179.342,203.0631,0.6814,-28.4013,4.2866,32.317,1.127,1.0718,,,,,,,,,,,,,-6.1674,4.3946,,77.181798,61.115856,1886.5,145645.5,,0.76,,,12.36,,,110.9,,,-26.9192
2021-04-22,792.3875,-20.7162,80.2254,100.0,0.8008,10.5968,172.7583,61.7225,132.194,126.9508,126.8253,,208.0807,226.8394,0.7558,-21.5902,5.6883,27.2941,1.1151,1.059,,,,,,,,,,,,,-6.5948,4.979,,77.181798,61.115796,1883.0,145645.5,,0.76,,,12.35,,,110.2,,,-20.4046
2021-04-23,799.35,-17.4662,82.9,100.0,1.0263,9.7055,189.2,85.9881,171.8489,165.0257,165.0257,,213.6499,238.4797,0.695,-18.2872,6.4229,25.0904,1.1257,1.055,,,,,,,,,,,,,-6.5688,4.4463,,77.181777,61.115755,1886.25,143145.25,,0.75,,,12.38,,,113.18,,,-17.0388
2021-04-24,805.6667,-14.8725,85.4167,100.0,1.3374,5.7244,167.6125,79.4347,157.162,151.0664,151.0664,,216.4617,244.9356,0.6185,-16.6176,9.9303,33.3218,1.1108,1.0498,,,,,,,,,,,,,-6.0776,4.3409,,77.181785,61.115816,1890.0,145645.25,,0.75,,,12.31,,,109.92,,,-14.2625
2021-04-25,808.5833,-13.3154,86.475,100.0,1.5397,6.8646,147.3292,109.2157,199.2221,192.1451,191.6783,,200.846,250.6741,0.3916,-14.9442,15.3092,38.7869,1.0893,1.0452,,,,,,,,,,,,,-6.524,4.4019,,77.181786,61.115819,1887.0,145644.25,,0.76,,,12.38,,,112.1,,,-12.7729
2021-04-26,812.0,-12.0321,86.8458,100.0,1.6882,5.5219,145.9542,108.9634,199.727,190.3467,192.3374,,208.0627,254.54,0.4158,-13.9672,12.747,32.5792,1.0954,1.0445,,,,,,,,,,,,,-6.2079,4.2997,,77.181794,61.115819,1886.5,145644.25,,0.75,,,12.44,,,112.82,,,-11.146
2021-04-27,812.8333,-9.2725,90.0042,100.0,2.1792,5.7147,167.3875,83.0377,152.9287,147.832,147.408,,256.181,271.7432,0.8016,-9.9834,5.6673,14.0648,1.0882,1.038,,,,,,,,,,,,,-5.9627,4.1676,,77.181801,61.115882,1888.5,145644.5,,0.78,,,12.41,,,111.3,,,-8.1378
2021-04-28,814.1667,-11.6396,87.8083,100.0,1.7243,6.2698,197.5583,100.2874,164.9969,159.199,159.199,,237.0497,263.1222,0.7044,-11.9691,1.5108,6.1967,1.0729,1.0355,,,,,,,,,,,,,-5.824,4.6035,,77.181785,61.115794,1887.5,145644.25,,0.79,,,12.34,,,112.02,,,-10.2412
2021-04-29,816.5833,-18.11,79.1988,100.0,0.9656,5.4486,153.0208,141.1124,215.768,208.7206,208.3809,,181.6668,233.49,0.3785,-19.4427,6.5548,27.1137,1.0718,1.039,,,,,,,,,,,,,-6.0911,4.0223,,77.181787,61.11582,1886.75,145643.5,,0.79,,,12.37,,,109.8,,,-17.2042
2021-04-30,814.625,-17.5608,78.4188,100.0,1.0226,6.4243,127.3375,196.2612,217.2695,203.6439,202.1974,0.9177,180.513,237.0418,0.3443,-18.4519,4.7172,19.4809,1.077,1.0578,,,,,,,,,,,,,-5.9753,4.3014,,77.181805,61.115791,1889.0,145643.25,,0.8,,,12.86,,,118.8,,,-16.3083
2021-05-01,813.0833,-15.6842,74.9017,100.0,1.2409,6.163,135.4458,263.9793,256.3656,219.1561,191.0697,0.7437,183.2046,242.5271,0.2986,-17.0102,7.9118,28.1048,1.0866,1.0572,,,,,,,,,,,,,-5.8667,4.2051,,77.181793,61.11581,1889.25,145643.25,,0.79,,,12.96,,,124.62,,,-14.1758
2021-05-02,811.4583,-14.8712,73.6996,100.0,1.3121,6.6172,141.0708,265.9897,268.4017,220.4524,197.5866,0.7336,184.5211,245.185,0.2825,-16.2732,8.3931,28.609,1.0804,1.058,,,,,,,,,,,,,-6.0008,4.3328,,77.181784,61.115785,1888.5,145642.75,,0.78,,,13.07,,,124.85,,,-13.9358
2021-05-03,809.6667,-14.3854,72.5971,100.0,1.4109,4.1349,156.0375,241.5385,260.0766,202.4605,202.4605,0.7864,204.0443,249.0744,0.4666,-15.4398,4.0274,14.0261,1.084,1.0572,,,,,,,,,,,,,-6.0319,4.2406,,77.181788,61.115877,1886.0,145642.25,,0.85,,,13.13,,,120.55,,,-12.5872
2021-05-04,808.6667,-15.8917,72.4458,100.0,1.2319,3.4902,148.5875,285.699,284.0654,231.0938,211.6512,0.7333,183.8734,242.5304,0.3138,-17.0373,3.4264,13.4203,1.0144,1.061,,,,,,,,,,,,,-5.963,4.2131,,77.181793,61.115812,1888.0,145642.5,,0.82,,,13.32,,,123.9,,,-13.6929
2021-05-05,806.0,-15.1983,75.2362,100.0,1.332,3.6616,155.2833,248.9829,243.7804,210.5443,186.2368,0.7628,197.6725,246.5339,0.4303,-16.1008,2.2646,10.0456,1.086,1.059,,,,,,,,,,,,,-5.8688,4.2018,,77.181789,61.115824,1889.25,145642.5,,0.81,,,13.49,,,125.98,,,-13.1814
2021-05-06,805.8333,-13.9033,82.815,100.0,1.4233,4.0276,186.1667,271.9144,277.1799,218.3627,212.156,0.7584,208.512,253.2044,0.4981,-14.3206,0.0567,3.9952,1.0878,1.061,,,,,,,,,,,,,-5.9991,4.1532,,77.181784,61.115792,1886.75,145642.0,,0.89,,,13.64,,,129.02,,,-12.1226
2021-05-07,803.2917,-17.0017,76.6762,100.0,1.0896,5.7343,172.7792,277.8546,283.4455,222.3577,222.3577,0.784,194.4231,241.0712,0.4691,-17.4828,1.0079,7.8373,1.2914,1.0678,,,,,,,,,,,,,-5.8317,4.3277,,77.181774,61.115796,1886.75,145641.25,,0.77,,,14.1,,,135.62,,,-15.7188
2021-05-08,802.0,-16.7854,80.6254,100.0,1.0919,5.0374,202.8875,247.3151,261.0285,209.3308,209.3308,0.8008,218.2705,245.6001,0.7165,-16.4041,-2.3644,-6.5817,1.0496,1.0545,,,,,,,,,,,,,-5.9319,4.3103,,77.18178,61.115786,1886.25,145641.25,,0.81,,,14.34,,,134.6,,,-15.1179
2021-05-09,801.1875,-16.2083,80.4763,100.0,1.1481,2.2003,183.2542,247.7069,253.5252,204.7076,204.7076,0.7992,226.6442,249.5378,0.7829,-15.4112,-2.4549,-7.0446,1.057,1.056,,,,,,,,,,,,,-5.8598,4.2072,,77.181782,61.115832,1887.0,145641.25,,0.82,,,13.84,,,131.12,,,-13.08
2021-05-10,797.1375,-18.0142,80.3733,100.0,1.0067,5.1624,188.1333,220.9514,270.4384,224.4542,221.1175,0.7874,192.7981,238.6242,0.4914,-18.1343,-0.3172,0.3657,0.9928,1.0602,,,,,,,,,,,,,-5.8172,4.1589,,77.181785,61.115821,1888.0,145640.75,,0.82,,,14.49,,,138.45,,,-16.4167
2021-05-11,797.7917,-16.9775,78.3875,100.0,1.0762,7.6737,193.1583,268.3929,279.842,224.2013,224.2013,0.7946,214.4495,243.0053,0.6842,-17.0618,0.3824,2.227,1.0264,1.065,,,,,,,,,,,,,-5.9121,4.0803,,77.181787,61.115773,1889.0,145640.5,,0.77,,,13.39,,,131.57,,,-16.1542
2021-05-12,796.3833,-17.5058,78.3992,100.0,1.0256,9.3214,200.8625,255.8055,258.7273,217.9475,217.9475,0.8415,221.5448,241.3411,0.7801,-17.5694,-0.0943,0.3474,1.0312,1.066,,,,,,,,,,,,,-5.6467,3.8813,,77.181788,61.115801,1889.25,145640.5,,0.74,,,13.3,,,133.05,,,-16.895
2021-05-13,799.8875,-14.0417,81.9258,100.0,1.4432,9.1765,196.1208,252.8047,256.2694,216.3738,216.3738,0.8481,238.7069,254.25,0.8202,-14.3021,2.3741,7.3486,1.0777,1.067,,,,,,,,,,,,,-5.6853,3.9351,,77.181787,61.115838,1886.75,145640.5,,0.75,,,13.66,,,135.9,,,-13.4596
2021-05-14,804.0417,-12.11,83.4583,100.0,1.6698,7.5307,193.8875,284.3786,288.9508,237.9005,237.9005,0.8108,232.9786,261.6761,0.6819,-12.2926,3.9463,9.7023,0.9807,1.0552,,,,,,,,,,,,,-5.6676,4.2504,,77.18179,61.115801,1888.5,145639.5,,0.77,,,14.58,,,144.8,,,-11.1379
2021-05-15,807.25,-14.0746,79.6963,100.0,1.3973,5.7467,165.7042,309.5971,289.5486,253.2603,226.305,0.7769,200.2466,252.5273,0.4172,-14.4189,-0.2661,0.2495,1.008,1.0672,,,,,,,,,,,,,-5.8577,4.2213,,77.181794,61.115846,1889.5,143139.25,,0.81,,,14.77,,,142.4,,,-12.5312
2021-05-16,808.6667,-14.5988,80.3429,100.0,1.3386,5.1334,154.6542,307.2711,320.3425,255.8601,251.2154,0.7915,203.6266,250.7203,0.4734,-14.935,2.4138,8.1603,1.0285,1.068,,,,,,,,,,,,,-5.7339,4.2012,,77.181779,61.115776,1891.25,145639.25,,0.78,,,14.69,,,139.57,,,-12.9467
2021-05-17,806.5833,-14.0621,80.9988,100.0,1.4364,7.5074,155.4083,295.3361,306.0518,248.5422,248.5422,0.8105,215.8846,253.294,0.5799,-14.3885,1.6329,6.4394,1.0089,1.068,,,,,,,,,,,,,-5.9515,3.8003,,77.181791,61.115804,1889.0,143139.25,,0.74,,,14.54,,,148.82,,,-13.0354
2021-05-18,805.0833,-12.7196,82.9958,100.0,1.6251,9.508,201.5833,276.8876,282.1621,235.7806,235.7806,0.8421,237.9039,259.9288,0.7564,-12.8243,1.9888,6.0141,0.9565,1.0618,,,,,,,,,,,,,-5.975,4.3827,,77.181784,61.115846,1887.25,145638.5,,0.77,,,14.76,,,149.15,,,-11.9402
2021-05-19,803.0,-9.8004,85.2429,100.0,2.0563,12.2497,186.9625,314.896,314.8748,255.618,255.618,0.8067,239.2367,271.2706,0.6492,-9.919,1.992,5.8171,1.0597,1.06,,,,,,,,,,,,,-5.8237,5.5046,,77.181779,61.115836,1886.5,145638.5,,0.77,,,14.6,,,150.72,,,-8.9477
2021-05-20,801.3167,-14.5358,78.4458,100.0,1.3541,6.8265,162.3,347.209,345.7495,279.2834,279.2834,0.7985,188.1253,249.8915,0.3076,-15.0322,1.8556,8.3513,1.0145,1.0602,,,,,,,,,,,,,-6.0318,4.3553,,77.181774,61.115838,1882.75,145638.5,,0.81,,,14.6,,,140.18,,,-13.0229
2021-05-21,794.1875,-14.7708,77.1433,100.0,1.3266,6.5795,149.5375,354.7732,340.2963,287.5858,262.6253,0.7666,186.2706,249.2891,0.2985,-15.1559,2.9907,10.3412,1.016,1.0612,,,,,,,,,,,,,-5.9694,4.3585,,77.181791,61.11584,1888.25,145638.0,,0.79,,,14.69,,,141.22,,,-13.425
2021-05-22,792.5917,-14.6004,81.0058,100.0,1.3583,5.346,171.9167,333.0261,346.6836,277.4172,277.4172,0.8002,199.8276,251.2511,0.4338,-14.7584,-0.2036,0.3536,1.0183,1.0638,,,,,,,,,,,,,-5.83,4.1553,,77.18178,61.115797,1891.0,145637.25,,0.82,,,14.65,,,140.32,,,-12.64
2021-05-23,797.7625,-15.3392,75.1075,100.0,1.2703,6.5069,146.4417,378.0799,369.3433,303.3612,281.346,0.757,173.9686,246.0298,0.19,-15.9522,3.8568,13.6842,1.0192,1.0632,,,,,,,,,,,,,-5.8535,4.2574,,77.181776,61.115851,1890.5,143137.5,,0.8,,,14.69,,,141.3,,,-13.81
2021-05-24,800.4708,-14.8612,72.0654,100.0,1.3504,7.1522,140.9708,384.5934,388.8233,307.509,293.8723,0.7504,169.1588,246.8963,0.1188,-15.7147,6.6636,20.7938,1.0211,1.0658,,,,,,,,,,,,,-5.9249,4.0944,,77.181786,61.11581,1889.5,145637.25,,0.77,,,14.7,,,141.9,,,-13.5921
2021-05-25,793.85,-12.6574,76.9096,100.0,1.6789,9.2792,153.1875,351.7764,372.4069,290.2589,286.209,0.7729,188.6964,256.0525,0.2345,-13.4779,7.9529,21.463,1.0219,1.0615,,,,,,,,,,,,,-5.778,4.4454,,77.181788,61.115836,1890.75,145637.0,,0.76,,,14.68,,,149.3,,,-11.8658
2021-05-26,795.3292,-8.543,85.9333,100.0,2.329,7.6185,185.8625,335.998,336.7998,268.255,268.255,0.787,231.3963,275.5941,0.5128,-8.7996,4.783,10.0024,1.02,1.0552,,,,,,,,,,,,,-5.6587,4.1484,,77.181792,61.115807,1891.25,145636.5,,0.74,,,14.62,,,142.65,,,-7.0965
2021-05-27,800.9417,-6.3842,89.7708,100.0,2.9103,5.4332,174.1667,265.4752,292.9586,257.1515,257.1515,0.8669,246.6135,284.0927,0.5719,-6.9316,4.875,7.9474,1.0209,1.0492,,,,,,,,,,,,,-5.7717,4.2482,,77.181782,61.115814,1887.0,145636.5,,0.72,,,14.68,,,140.5,,,-4.8665
2021-05-28,801.5,-6.1699,80.835,100.0,2.845,6.036,150.7667,370.4697,389.2367,299.6763,296.5918,0.7537,222.993,284.2837,0.3219,-6.6266,6.4118,10.6856,1.0222,1.0522,,,,,,,,,,,,,-5.7446,4.066,,77.181788,61.115828,1889.0,145636.25,,0.7,,,14.7,,,139.93,,,-4.4094
2021-05-29,795.2375,-8.3115,82.7812,100.0,2.4086,4.6859,156.675,338.0849,364.343,308.3333,308.3333,0.801,206.92,275.0793,0.2458,-8.7613,4.4266,7.6329,1.0248,1.0568,,,,,,,,,,,,,-5.7654,4.086,,77.181778,61.115814,1888.25,145635.75,,0.72,,,14.74,,,140.52,,,-6.3546
2021-05-30,788.8417,-5.5559,88.1046,100.0,3.0467,3.641,167.5958,270.5914,314.0883,262.7123,262.7123,0.8444,252.9589,290.0683,0.6048,-5.4684,-2.9667,-3.4953,1.023,1.0488,,,,,,,,,,,,,-5.6116,4.3665,,77.181798,61.115842,1890.75,145635.25,,0.73,,,14.68,,,139.77,,,-3.1908
2021-05-31,788.9708,-11.1613,85.6208,100.0,1.8756,4.4668,218.9292,320.2809,325.9177,277.4221,277.4221,0.8488,250.9492,270.6492,0.8293,-10.1711,-7.7454,-16.4488,1.019,1.0343,,,,,,,,,,,,,-5.955,4.2475,,77.181786,61.115834,1889.0,145635.25,,0.72,,,14.7,,,139.8,,,-8.7855
2021-06-01,793.1667,-13.0208,83.275,100.0,1.5761,5.8633,207.95,330.4369,328.8463,277.1229,277.1229,0.8346,236.8469,261.1295,0.7595,-12.4869,-5.8977,-12.6242,1.0034,1.008,,,,,,,,,,,,,-5.7382,4.3579,,77.181794,61.115794,1889.0,145635.5,,0.76,,,14.6,,,139.28,,,-11.232
2021-06-02,790.725,-12.0267,83.65,100.0,1.7085,5.9058,194.7417,358.1709,361.87,292.0995,292.0995,0.7973,227.4249,263.8994,0.6201,-11.6859,-3.4763,-5.9983,0.979,1.0058,,,,,,,,,,,,,-5.7146,4.2074,,77.181784,61.115783,1886.0,145634.75,,0.76,,,14.57,,,138.1,,,-10.1396
2021-06-03,793.9208,-12.0096,87.025,100.0,1.7324,4.2473,194.9833,313.4557,357.9618,290.804,284.9548,0.8055,232.3954,264.8775,0.6706,-11.5057,-4.2585,-8.4925,0.9442,0.9765,,,,,,,,,,,,,-5.7018,4.1221,,77.181788,61.115818,1883.75,145634.5,,0.76,,,14.63,,,139.48,,,-9.8588
2021-06-04,800.8292,-9.8773,78.4783,100.0,2.0587,5.6108,157.1208,380.3726,393.2522,315.7125,306.361,0.7725,205.5551,268.8959,0.3007,-10.2674,6.1973,13.6517,0.9298,0.9672,,,,,,,,,,,,,-5.8604,4.0683,,77.181784,61.115818,1887.5,145634.25,,0.76,,,14.72,,,140.18,,,-7.9702
2021-06-05,801.6458,-8.5293,77.6183,100.0,2.3995,6.3711,151.7792,412.6408,407.5507,337.4548,313.4222,0.7626,190.5393,272.1223,0.0869,-9.4195,10.5125,19.7168,0.9374,0.9795,,,,,,,,,,,,,-5.7884,4.0174,,77.181784,61.115847,1887.0,145634.25,,0.79,,,14.74,,,141.65,,,-6.7557
2021-06-06,803.5417,-5.426,79.4879,100.0,3.0706,6.4279,144.0875,416.2514,423.0677,337.037,322.8809,0.7535,204.9134,284.8717,0.0974,-6.387,14.6673,22.0142,0.9397,0.9762,,,,,,,,,,,,,-5.7578,4.1756,,77.18178,61.115804,1888.0,145633.25,,0.78,,,14.74,,,143.78,,,-3.6445
2021-06-07,803.2083,-5.165,77.9112,100.0,3.1394,5.4879,139.4,414.3595,432.565,332.3585,329.5035,0.754,211.1144,286.4672,0.148,-6.0515,10.7537,16.5644,0.9423,0.9795,,,,,,,,,,,,,-5.6725,4.1381,,77.181778,61.115855,1888.5,145633.25,,0.78,,,14.73,,,140.93,,,-3.0732
2021-06-08,801.25,-6.4929,73.2333,100.0,2.8018,4.8653,133.625,418.0279,420.2644,334.3458,318.8046,0.7508,203.0847,280.6544,0.1251,-7.3918,6.9822,13.4508,0.9454,0.9872,,,,,,,,,,,,,-5.7828,4.1248,,77.181789,61.115838,1888.5,145633.5,,0.76,,,14.73,,,139.95,,,-4.104
2021-06-09,798.2792,-7.6035,73.4733,100.0,2.549,6.4172,101.1125,406.6074,419.1001,324.5521,318.4526,0.7477,202.1248,276.6668,0.1646,-8.3491,6.6072,12.2632,0.9458,1.0008,,,,,,,,,,,,,-5.5379,4.2682,,77.181779,61.115827,1888.5,145633.5,,0.76,,,14.72,,,141.72,,,-5.9162
2021-06-10,797.7333,-8.4735,74.9054,100.0,2.3327,7.974,99.2292,402.5816,414.313,320.7995,314.9089,0.7559,194.0965,274.0757,0.1201,-8.8988,5.8545,12.7294,0.9399,1.0312,,,,,,,,,,,,,-5.6447,4.682,,77.181788,61.115812,1890.0,145632.5,,0.76,,,14.76,,,141.32,,,-7.0193
2021-06-11,798.125,-9.1765,72.3112,100.0,2.2115,7.0082,129.6417,422.4473,434.4608,335.8853,333.2392,0.7609,190.2779,270.0572,0.1095,-9.8795,8.4463,17.511,0.9408,1.0275,,,,,,,,,,,,,-5.5567,4.0068,,77.181773,61.115798,1889.25,145632.25,,0.79,,,14.73,,,141.78,,,-7.5874
2021-06-12,800.4389,-10.531,73.0628,100.0,1.9649,5.6528,142.3278,382.6834,420.0114,320.6213,320.0968,0.7431,191.9004,265.8416,0.1835,-10.9699,-0.2763,3.5503,0.9422,1.0273,,,,,,,,,,,,,-5.7807,4.1237,,77.181798,61.115861,1888.33,115632.33333333333,,0.72,,,14.76,,,141.17,,,-8.5436
